Ensembl_gene	Cancer_type	Gene_name	Driver in the same cancer	Driver in other cancer	Prognostic in the same cancer	Prognostic in other cancer	freq
ENSG00000152592	TCGA-THYM	DMP1	0	0	0	0	5
ENSG00000116199	TCGA-SKCM	FAM20B	0	0	0	0	5
ENSG00000133149	TCGA-THYM	TEX13A	0	0	0	0	5
ENSG00000139631	TCGA-PCPG	CSAD	0	0	0	0	5
ENSG00000165813	TCGA-SARC	C10orf118	0	0	0	0	5
ENSG00000113494	TCGA-SKCM	PRLR	0	0	0	0	5
ENSG00000158715	TCGA-SKCM	SLC45A3	1	0	0	0	5
ENSG00000058085	TCGA-LGG	LAMC2	0	0	0	0	5
ENSG00000072736	TCGA-THYM	NFATC3	0	0	0	0	5
ENSG00000068097	TCGA-UCEC	HEATR6	0	0	0	0	5
ENSG00000244734	TCGA-PCPG	HBB	0	0	0	0	5
ENSG00000084070	TCGA-LGG	SMAP2	0	0	0	0	5
ENSG00000025293	TCGA-LGG	PHF20	0	0	0	0	5
ENSG00000168077	TCGA-SKCM	SCARA3	0	0	0	0	5
ENSG00000105516	TCGA-UCEC	DBP	0	0	0	0	5
ENSG00000142405	TCGA-SKCM	NLRP12	0	0	0	0	5
ENSG00000163815	TCGA-LGG	CLEC3B	0	0	0	0	5
ENSG00000152463	TCGA-SKCM	OLAH	0	0	0	0	5
ENSG00000137871	TCGA-PCPG	ZNF280D	0	0	0	0	5
ENSG00000158092	TCGA-UCEC	NCK1	0	0	0	0	5
ENSG00000151135	TCGA-MESO	C12orf23	0	0	0	0	5
ENSG00000117298	TCGA-SKCM	ECE1	0	0	0	0	5
ENSG00000076513	TCGA-LIHC	ANKRD13A	0	0	0	0	5
ENSG00000213231	TCGA-PAAD	TCL1B	0	0	0	0	5
ENSG00000111602	TCGA-THYM	TIMELESS	0	0	0	0	5
ENSG00000003147	TCGA-PCPG	ICA1	0	0	0	0	5
ENSG00000255307	TCGA-UCEC	OR52B2	0	0	0	0	5
ENSG00000136068	TCGA-BRCA	FLNB	0	0	0	0	5
ENSG00000123815	TCGA-UCEC	ADCK4	0	0	0	0	5
ENSG00000134249	TCGA-BRCA	ADAM30	0	0	0	0	5
ENSG00000117266	TCGA-BRCA	CDK18	0	0	0	0	5
ENSG00000141447	TCGA-UCEC	OSBPL1A	0	0	0	0	5
ENSG00000138472	TCGA-LGG	GUCA1C	0	0	0	0	5
ENSG00000175087	TCGA-PCPG	PDIK1L	0	0	0	0	5
ENSG00000169679	TCGA-UCEC	BUB1	0	0	0	0	5
ENSG00000144655	TCGA-UCEC	CSRNP1	0	0	0	0	5
ENSG00000104897	TCGA-LGG	SF3A2	0	0	0	0	5
ENSG00000159685	TCGA-SKCM	CHCHD6	0	0	0	0	5
ENSG00000113387	TCGA-UCEC	SUB1	0	0	0	0	5
ENSG00000136160	TCGA-STAD	EDNRB	0	0	0	0	5
ENSG00000141753	TCGA-LGG	IGFBP4	0	0	0	0	5
ENSG00000164758	TCGA-TGCT	MED30	0	0	0	0	5
ENSG00000162994	TCGA-THYM	CLHC1	0	0	0	0	5
ENSG00000162493	TCGA-PAAD	PDPN	0	0	0	0	5
ENSG00000120054	TCGA-SKCM	CPN1	0	0	0	0	5
ENSG00000162384	TCGA-LGG	C1orf123	0	0	0	0	5
ENSG00000111886	TCGA-THYM	GABRR2	0	0	0	0	5
ENSG00000034693	TCGA-PCPG	PEX3	0	0	0	0	5
ENSG00000116459	TCGA-UCEC	ATP5F1	0	0	0	0	5
ENSG00000204568	TCGA-UCEC	MRPS18B	0	0	0	0	5
ENSG00000135472	TCGA-UCEC	FAIM2	0	0	0	0	5
ENSG00000156253	TCGA-THYM	RWDD2B	0	0	0	0	5
ENSG00000153904	TCGA-THYM	DDAH1	0	0	0	0	5
ENSG00000165185	TCGA-UCEC	KIAA1958	0	0	0	0	5
ENSG00000121797	TCGA-SKCM	CCRL2	0	0	0	0	5
ENSG00000132130	TCGA-UCEC	LHX1	0	0	0	0	5
ENSG00000110446	TCGA-THYM	SLC15A3	0	0	0	0	5
ENSG00000124610	TCGA-UCEC	HIST1H1A	0	0	0	0	5
ENSG00000163888	TCGA-PCPG	CAMK2N2	0	0	0	0	5
ENSG00000111679	TCGA-SKCM	PTPN6	1	1	0	0	5
ENSG00000125629	TCGA-LGG	INSIG2	0	0	0	0	5
ENSG00000163060	TCGA-CESC	TEKT4	0	0	0	0	5
ENSG00000221838	TCGA-LGG	AP4M1	0	0	0	0	5
ENSG00000162852	TCGA-THCA	CNST	0	0	0	0	5
ENSG00000197125	TCGA-LGG	OR8B8	0	0	0	0	5
ENSG00000111729	TCGA-READ	CLEC4A	0	0	0	0	5
ENSG00000135362	TCGA-CESC	PRR5L	0	0	0	0	5
ENSG00000099821	TCGA-LGG	POLRMT	0	0	0	0	5
ENSG00000108349	TCGA-LGG	CASC3	0	0	0	0	5
ENSG00000172967	TCGA-PRAD	XKR3	0	0	0	0	5
ENSG00000076770	TCGA-LGG	MBNL3	0	0	0	0	5
ENSG00000146005	TCGA-STAD	PSD2	0	0	0	0	5
ENSG00000149651	TCGA-LUAD	SPINT4	0	0	0	0	5
ENSG00000113273	TCGA-SKCM	ARSB	0	0	0	0	5
ENSG00000185942	TCGA-LGG	NKAIN3	0	0	0	0	5
ENSG00000077235	TCGA-LIHC	GTF3C1	0	0	0	0	5
ENSG00000139233	TCGA-LIHC	LLPH	0	0	0	0	5
ENSG00000198208	TCGA-LGG	RPS6KL1	0	0	0	0	5
ENSG00000198026	TCGA-LIHC	ZNF335	0	0	0	0	5
ENSG00000151718	TCGA-PCPG	WWC2	0	0	0	0	5
ENSG00000109424	TCGA-LGG	UCP1	0	0	0	0	5
ENSG00000196724	TCGA-PRAD	ZNF418	0	0	0	0	5
ENSG00000067365	TCGA-STAD	METTL22	0	0	0	0	5
ENSG00000077232	TCGA-CESC	DNAJC10	0	0	0	0	5
ENSG00000100354	TCGA-BRCA	TNRC6B	0	0	0	0	4
ENSG00000174839	TCGA-HNSC	DENND6A	0	0	0	0	4
ENSG00000104343	TCGA-BLCA	UBE2W	0	0	0	0	4
ENSG00000180613	TCGA-LGG	GSX2	0	0	0	0	4
ENSG00000169598	TCGA-BLCA	DFFB	0	0	0	0	4
ENSG00000113971	TCGA-HNSC	NPHP3	0	0	0	0	4
ENSG00000204010	TCGA-LGG	IFIT1B	0	0	0	0	4
ENSG00000175376	TCGA-BRCA	EIF1AD	0	0	0	0	4
ENSG00000148450	TCGA-LGG	MSRB2	0	0	0	0	4
ENSG00000134460	TCGA-LGG	IL2RA	0	0	0	0	4
ENSG00000175866	TCGA-BRCA	BAIAP2	0	0	0	0	4
ENSG00000183098	TCGA-HNSC	GPC6	0	0	0	0	4
ENSG00000068024	TCGA-ACC	HDAC4	0	0	0	0	4
ENSG00000228083	TCGA-BRCA	IFNA14	0	0	0	0	4
ENSG00000185561	TCGA-PCPG	TLCD2	0	0	0	0	4
ENSG00000086300	TCGA-PCPG	SNX10	0	0	0	0	4
ENSG00000127804	TCGA-BRCA	METTL16	0	0	0	0	4
ENSG00000131626	TCGA-BRCA	PPFIA1	0	0	0	0	4
ENSG00000169189	TCGA-GBM	NSMCE1	0	0	0	0	4
ENSG00000135148	TCGA-LGG	TRAFD1	0	0	0	0	4
ENSG00000197953	TCGA-BRCA	AADACL2	0	0	0	0	4
ENSG00000104442	TCGA-ACC	ARMC1	0	0	0	0	4
ENSG00000128923	TCGA-HNSC	FAM63B	0	0	0	0	4
ENSG00000106789	TCGA-BRCA	CORO2A	0	0	0	0	4
ENSG00000139168	TCGA-LAML	ZCRB1	1	0	0	0	4
ENSG00000101405	TCGA-LAML	OXT	0	0	0	0	4
ENSG00000070047	TCGA-HNSC	PHRF1	0	0	0	0	4
ENSG00000165084	TCGA-GBM	C8orf34	0	0	0	0	4
ENSG00000132688	TCGA-LAML	NES	0	0	0	0	4
ENSG00000158683	TCGA-HNSC	PKD1L1	0	0	0	0	4
ENSG00000115685	TCGA-LGG	PPP1R7	0	0	0	0	4
ENSG00000182481	TCGA-LGG	KPNA2	0	0	0	0	4
ENSG00000162174	TCGA-ACC	ASRGL1	0	0	0	0	4
ENSG00000134461	TCGA-ACC	ANKRD16	0	0	0	0	4
ENSG00000240432	TCGA-HNSC	KRTAP13-3	0	0	0	0	4
ENSG00000165970	TCGA-ACC	SLC6A5	0	0	0	0	4
ENSG00000108231	TCGA-ACC	LGI1	0	0	0	0	4
ENSG00000027001	TCGA-HNSC	MIPEP	0	0	0	0	4
ENSG00000162517	TCGA-BLCA	PEF1	0	0	0	0	4
ENSG00000143842	TCGA-BRCA	SOX13	0	0	0	0	4
ENSG00000170092	TCGA-LUSC	AC018720.10	0	0	0	0	4
ENSG00000112818	TCGA-OV	MEP1A	0	0	0	0	4
ENSG00000095397	TCGA-BLCA	DFNB31	0	0	0	0	4
ENSG00000117280	TCGA-GBM	RAB7L1	0	0	0	0	4
ENSG00000163608	TCGA-BLCA	C3orf17	0	0	0	0	4
ENSG00000180720	TCGA-ACC	CHRM4	0	0	0	0	4
ENSG00000070526	TCGA-LGG	ST6GALNAC1	0	0	0	0	4
ENSG00000204928	TCGA-BRCA	GRXCR2	0	0	0	0	4
ENSG00000159217	TCGA-BRCA	IGF2BP1	0	0	0	0	4
ENSG00000105398	TCGA-BRCA	SULT2A1	0	0	0	0	4
ENSG00000204278	TCGA-BRCA	TMEM235	0	0	0	0	4
ENSG00000073536	TCGA-BLCA	NLE1	0	0	0	0	4
ENSG00000141376	TCGA-GBM	BCAS3	0	0	0	0	4
ENSG00000136878	TCGA-HNSC	USP20	0	0	0	0	4
ENSG00000163157	TCGA-LGG	TMOD4	0	0	0	0	4
ENSG00000099953	TCGA-BLCA	MMP11	0	0	0	0	4
ENSG00000138138	TCGA-LAML	ATAD1	0	0	0	0	4
ENSG00000170948	TCGA-BLCA	MBD3L1	0	0	0	0	4
ENSG00000112282	TCGA-LAML	MED23	0	0	0	0	4
ENSG00000167633	TCGA-LGG	KIR3DL1	0	0	0	0	4
ENSG00000215271	TCGA-GBM	HOMEZ	0	0	0	0	4
ENSG00000151651	TCGA-HNSC	ADAM8	0	0	0	0	4
ENSG00000138942	TCGA-BRCA	RNF185	0	0	0	0	4
ENSG00000147160	TCGA-GBM	AWAT2	0	0	0	0	4
ENSG00000152642	TCGA-LGG	GPD1L	0	0	0	0	4
ENSG00000136810	TCGA-BRCA	TXN	0	0	0	0	4
ENSG00000278558	TCGA-BLCA	TMEM191B	0	0	0	0	4
ENSG00000123728	TCGA-HNSC	RAP2C	0	0	0	0	4
ENSG00000197142	TCGA-HNSC	ACSL5	0	0	0	0	4
ENSG00000183034	TCGA-OV	OTOP2	0	0	0	0	4
ENSG00000183734	TCGA-LGG	ASCL2	0	0	0	0	4
ENSG00000034677	TCGA-LGG	RNF19A	0	0	0	0	4
ENSG00000118922	TCGA-BRCA	KLF12	0	0	0	0	4
ENSG00000204542	TCGA-BLCA	C6orf15	0	0	0	0	4
ENSG00000134594	TCGA-BLCA	RAB33A	0	0	0	0	4
ENSG00000115540	TCGA-BLCA	MOB4	0	0	0	0	4
ENSG00000184302	TCGA-BLCA	SIX6	0	0	0	0	4
ENSG00000196570	TCGA-BLCA	PFN3	0	0	0	0	4
ENSG00000214357	TCGA-HNSC	NEURL1B	0	0	0	0	4
ENSG00000102710	TCGA-BLCA	SUPT20H	0	0	0	0	4
ENSG00000160221	TCGA-HNSC	C21orf33	0	0	0	0	4
ENSG00000119801	TCGA-HNSC	YPEL5	0	0	0	0	4
ENSG00000145782	TCGA-OV	ATG12	0	0	0	0	4
ENSG00000164694	TCGA-BLCA	FNDC1	0	0	0	0	4
ENSG00000119946	TCGA-HNSC	CNNM1	0	0	0	0	4
ENSG00000178952	TCGA-BLCA	TUFM	0	0	0	0	4
ENSG00000198060	TCGA-BLCA	MARCHF5	0	0	0	0	4
ENSG00000204344	TCGA-BRCA	STK19	0	0	0	0	4
ENSG00000087502	TCGA-OV	ERGIC2	0	0	0	0	4
ENSG00000137154	TCGA-OV	RPS6	0	0	0	0	4
ENSG00000186187	TCGA-BLCA	ZNRF1	0	0	0	0	4
ENSG00000136021	TCGA-LAML	SCYL2	0	0	0	0	4
ENSG00000102452	TCGA-BRCA	NALCN	0	0	0	0	4
ENSG00000162337	TCGA-BRCA	LRP5	0	0	0	0	4
ENSG00000179709	TCGA-BLCA	NLRP8	0	0	0	0	4
ENSG00000119522	TCGA-LGG	DENND1A	0	0	0	0	4
ENSG00000163832	TCGA-HNSC	ELP6	0	0	0	0	4
ENSG00000166183	TCGA-LGG	ASPG	0	0	0	0	4
ENSG00000163032	TCGA-BRCA	VSNL1	0	0	0	0	4
ENSG00000164900	TCGA-BLCA	GBX1	0	0	0	0	4
ENSG00000140564	TCGA-LAML	FURIN	0	0	0	0	4
ENSG00000183421	TCGA-BRCA	RIPK4	0	0	0	0	4
ENSG00000128039	TCGA-GBM	SRD5A3	0	0	0	0	4
ENSG00000257921	TCGA-HNSC	RP11-571M6.15	0	0	0	0	4
ENSG00000092201	TCGA-BRCA	SUPT16H	0	0	0	0	4
ENSG00000051009	TCGA-LGG	FAM160A2	0	0	0	0	4
ENSG00000129696	TCGA-BRCA	TTI2	0	0	0	0	4
ENSG00000175984	TCGA-LGG	DENND2C	0	0	0	0	4
ENSG00000156411	TCGA-OV	C14orf2	0	0	0	0	4
ENSG00000114988	TCGA-OV	LMAN2L	0	0	0	0	4
ENSG00000178927	TCGA-BLCA	C17orf62	0	0	0	0	4
ENSG00000214753	TCGA-HNSC	HNRNPUL2	0	0	0	0	4
ENSG00000086159	TCGA-HNSC	AQP6	0	0	0	0	4
ENSG00000063046	TCGA-LGG	EIF4B	0	0	0	0	4
ENSG00000170929	TCGA-BRCA	OR1M1	0	0	0	0	4
ENSG00000197566	TCGA-HNSC	ZNF624	0	0	0	0	4
ENSG00000141456	TCGA-PCPG	PELP1	0	0	0	0	4
ENSG00000005194	TCGA-BLCA	CIAPIN1	0	0	0	0	4
ENSG00000166840	TCGA-BRCA	GLYATL1	0	0	0	0	4
ENSG00000105141	TCGA-BRCA	CASP14	0	0	0	0	4
ENSG00000169710	TCGA-BRCA	FASN	0	0	0	0	4
ENSG00000103512	TCGA-BRCA	NOMO1	0	0	0	0	4
ENSG00000146453	TCGA-BLCA	PNLDC1	0	0	0	0	4
ENSG00000273025	TCGA-LAML	CELF6	0	0	0	0	4
ENSG00000179178	TCGA-BRCA	TMEM125	0	0	0	0	4
ENSG00000157470	TCGA-KIRP	FAM81A	0	0	0	0	4
ENSG00000132768	TCGA-KIRC	DPH2	0	0	0	0	4
ENSG00000132004	TCGA-KIRC	FBXW9	0	0	0	0	4
ENSG00000132631	TCGA-CESC	SCP2D1	0	0	0	0	4
ENSG00000144290	TCGA-KIRC	SLC4A10	0	0	0	0	4
ENSG00000138068	TCGA-CESC	SULT6B1	0	0	0	0	4
ENSG00000177938	TCGA-LAML	CAPZA3	0	0	0	0	4
ENSG00000111667	TCGA-KIRC	USP5	0	0	0	0	4
ENSG00000077514	TCGA-LIHC	POLD3	0	0	0	0	4
ENSG00000177189	TCGA-LIHC	RPS6KA3	1	0	0	0	4
ENSG00000101266	TCGA-CESC	CSNK2A1	0	0	0	0	4
ENSG00000174233	TCGA-CESC	ADCY6	0	0	0	0	4
ENSG00000067596	TCGA-CESC	DHX8	0	0	0	0	4
ENSG00000124535	TCGA-KIRC	WRNIP1	0	0	0	0	4
ENSG00000277745	TCGA-CESC	H2AB3	0	0	0	0	4
ENSG00000250799	TCGA-KIRC	PRODH2	0	0	0	0	4
ENSG00000182670	TCGA-LAML	TTC3	0	0	0	0	4
ENSG00000111319	TCGA-KIRC	SCNN1A	0	0	0	0	4
ENSG00000115234	TCGA-CESC	SNX17	0	0	0	0	4
ENSG00000196396	TCGA-BRCA	PTPN1	0	0	0	0	4
ENSG00000132334	TCGA-LAML	PTPRE	0	0	0	0	4
ENSG00000107104	TCGA-KIRC	KANK1	0	0	0	0	4
ENSG00000118971	TCGA-LAML	CCND2	1	1	0	0	4
ENSG00000129194	TCGA-BRCA	SOX15	0	0	0	0	4
ENSG00000135046	TCGA-OV	ANXA1	0	0	0	0	4
ENSG00000092010	TCGA-BRCA	PSME1	0	0	0	0	4
ENSG00000223496	TCGA-CESC	EXOSC6	0	0	0	0	4
ENSG00000087338	TCGA-LAML	GMCL1	0	0	0	0	4
ENSG00000155090	TCGA-BRCA	KLF10	0	0	0	0	4
ENSG00000102189	TCGA-LAML	EEA1	0	0	0	0	4
ENSG00000126785	TCGA-CESC	RHOJ	0	0	0	0	4
ENSG00000254505	TCGA-KIRC	CHMP4A	0	0	0	0	4
ENSG00000106336	TCGA-BRCA	FBXO24	0	0	0	0	4
ENSG00000147592	TCGA-KIRC	LACTB2	0	0	0	0	4
ENSG00000168993	TCGA-BRCA	CPLX1	0	0	0	0	4
ENSG00000164742	TCGA-KIRC	ADCY1	0	0	0	0	4
ENSG00000123146	TCGA-BRCA	CD97	0	0	0	0	4
ENSG00000114742	TCGA-BRCA	WDR48	0	0	0	0	4
ENSG00000167987	TCGA-BRCA	VPS37C	0	0	0	0	4
ENSG00000198440	TCGA-KIRC	ZNF583	0	0	0	0	4
ENSG00000213380	TCGA-CHOL	COG8	0	0	0	0	4
ENSG00000122557	TCGA-BRCA	HERPUD2	0	0	0	0	4
ENSG00000071282	TCGA-KIRC	LMCD1	0	0	0	0	4
ENSG00000175213	TCGA-OV	ZNF408	0	0	0	0	4
ENSG00000173621	TCGA-OV	LRFN4	0	0	0	0	4
ENSG00000116996	TCGA-PRAD	ZP4	0	0	0	0	4
ENSG00000036448	TCGA-PRAD	MYOM2	0	0	0	0	4
ENSG00000153879	TCGA-OV	CEBPG	0	0	0	0	4
ENSG00000169877	TCGA-KIRC	AHSP	0	0	0	0	4
ENSG00000169976	TCGA-PRAD	SF3B5	0	0	0	0	4
ENSG00000102226	TCGA-PRAD	USP11	0	0	0	0	4
ENSG00000137193	TCGA-DLBC	PIM1	1	1	0	0	4
ENSG00000149403	TCGA-KIRC	GRIK4	0	0	0	0	4
ENSG00000174325	TCGA-DLBC	DIRC1	0	0	0	0	4
ENSG00000171487	TCGA-PRAD	NLRP5	0	0	0	0	4
ENSG00000174776	TCGA-KIRC	WDR49	0	0	0	0	4
ENSG00000198077	TCGA-DLBC	CYP2A7	0	0	0	0	4
ENSG00000150687	TCGA-DLBC	PRSS23	0	0	0	0	4
ENSG00000103707	TCGA-PRAD	MTFMT	0	0	0	0	4
ENSG00000129968	TCGA-KIRC	ABHD17A	0	0	0	0	4
ENSG00000125814	TCGA-PRAD	NAPB	0	0	0	0	4
ENSG00000102078	TCGA-OV	SLC25A14	0	0	0	0	4
ENSG00000125971	TCGA-COAD	DYNLRB1	0	0	0	0	4
ENSG00000169612	TCGA-LIHC	FAM103A1	0	0	0	0	4
ENSG00000144848	TCGA-KIRC	ATG3	0	0	0	0	4
ENSG00000157216	TCGA-OV	SSBP3	0	0	0	0	4
ENSG00000148965	TCGA-PRAD	SAA4	0	0	0	0	4
ENSG00000130723	TCGA-LAML	PRRC2B	0	0	0	0	4
ENSG00000120498	TCGA-OV	TEX11	0	0	0	0	4
ENSG00000139433	TCGA-KIRC	GLTP	0	0	0	0	4
ENSG00000176438	TCGA-KIRC	SYNE3	0	0	0	0	4
ENSG00000091073	TCGA-PRAD	DTX2	0	0	0	0	4
ENSG00000070371	TCGA-LIHC	CLTCL1	1	0	0	0	4
ENSG00000139180	TCGA-CHOL	NDUFA9	0	0	0	0	4
ENSG00000096060	TCGA-PRAD	FKBP5	0	0	0	0	4
ENSG00000255150	TCGA-COAD	EID3	0	0	0	0	4
ENSG00000146842	TCGA-COAD	TMEM209	0	0	0	0	4
ENSG00000185479	TCGA-COAD	KRT6B	0	0	0	0	4
ENSG00000106346	TCGA-COAD	USP42	0	0	0	0	4
ENSG00000136698	TCGA-COAD	CFC1	0	0	0	0	4
ENSG00000180919	TCGA-ESCA	OR56B4	0	0	0	0	4
ENSG00000104852	TCGA-BRCA	SNRNP70	0	0	0	0	4
ENSG00000183134	TCGA-BRCA	PTGDR2	0	0	0	0	4
ENSG00000161031	TCGA-BRCA	PGLYRP2	0	0	0	0	4
ENSG00000196470	TCGA-LGG	SIAH1	0	0	0	0	4
ENSG00000181625	TCGA-BRCA	SLX1B	0	0	0	0	4
ENSG00000101126	TCGA-KIRP	ADNP	0	0	0	0	4
ENSG00000185664	TCGA-PAAD	PMEL	0	0	0	0	4
ENSG00000166546	TCGA-LGG	BEAN1	0	0	0	0	4
ENSG00000070501	TCGA-KIRP	POLB	0	0	0	0	4
ENSG00000164440	TCGA-LGG	TXLNB	0	0	0	0	4
ENSG00000180776	TCGA-BRCA	ZDHHC20	0	0	0	0	4
ENSG00000161249	TCGA-LGG	DMKN	0	0	0	0	4
ENSG00000138604	TCGA-KIRP	GLCE	0	0	0	0	4
ENSG00000047634	TCGA-KIRP	SCML1	0	0	0	0	4
ENSG00000142539	TCGA-LAML	CTD-2545M3.6	0	0	0	0	4
ENSG00000104983	TCGA-HNSC	CCDC61	0	0	0	0	4
ENSG00000085871	TCGA-KIRP	MGST2	0	0	0	0	4
ENSG00000104331	TCGA-BRCA	IMPAD1	0	0	0	0	4
ENSG00000214376	TCGA-BRCA	VSTM5	0	0	0	0	4
ENSG00000119535	TCGA-LAML	CSF3R	1	0	0	0	4
ENSG00000196946	TCGA-BRCA	ZNF705A	0	0	0	0	4
ENSG00000100612	TCGA-KIRP	DHRS7	0	0	0	0	4
ENSG00000173335	TCGA-GBM	CST9	0	0	0	0	4
ENSG00000100410	TCGA-KIRP	PHF5A	0	0	0	0	4
ENSG00000257335	TCGA-BRCA	MGAM	0	0	0	0	4
ENSG00000174236	TCGA-OV	REP15	0	0	0	0	4
ENSG00000034152	TCGA-KIRP	MAP2K3	0	0	0	0	4
ENSG00000111885	TCGA-BRCA	MAN1A1	0	0	0	0	4
ENSG00000144619	TCGA-HNSC	CNTN4	0	0	0	0	4
ENSG00000070190	TCGA-LAML	DAPP1	0	0	0	0	4
ENSG00000188042	TCGA-KIRP	ARL4C	0	0	0	0	4
ENSG00000117394	TCGA-BRCA	SLC2A1	0	0	0	0	4
ENSG00000198128	TCGA-LGG	OR2L3	0	0	0	0	4
ENSG00000122126	TCGA-HNSC	OCRL	0	0	0	0	4
ENSG00000174695	TCGA-HNSC	TMEM167A	0	0	0	0	4
ENSG00000163359	TCGA-LAML	COL6A3	0	0	0	0	4
ENSG00000075131	TCGA-BRCA	TIPIN	0	0	0	0	4
ENSG00000169122	TCGA-HNSC	FAM110B	0	0	0	0	4
ENSG00000128285	TCGA-KIRP	MCHR1	0	0	0	0	4
ENSG00000147416	TCGA-BRCA	ATP6V1B2	0	0	0	0	4
ENSG00000222014	TCGA-BRCA	RAB6C	0	0	0	0	4
ENSG00000178449	TCGA-BRCA	COX14	0	0	0	0	4
ENSG00000157379	TCGA-LAML	DHRS1	0	0	0	0	4
ENSG00000167281	TCGA-PAAD	RBFOX3	0	0	0	0	4
ENSG00000187556	TCGA-BRCA	NANOS3	0	0	0	0	4
ENSG00000115286	TCGA-KIRP	NDUFS7	0	0	0	0	4
ENSG00000157212	TCGA-BRCA	PAXIP1	0	0	0	0	4
ENSG00000156463	TCGA-LAML	SH3RF2	0	0	0	0	4
ENSG00000144852	TCGA-HNSC	NR1I2	0	0	0	0	4
ENSG00000187609	TCGA-LAML	EXD3	0	0	0	0	4
ENSG00000158296	TCGA-BRCA	SLC13A3	0	0	0	0	4
ENSG00000013293	TCGA-BRCA	SLC7A14	0	0	0	0	4
ENSG00000106459	TCGA-BRCA	NRF1	0	0	0	0	4
ENSG00000162391	TCGA-KIRP	FAM151A	0	0	0	0	4
ENSG00000105392	TCGA-HNSC	CRX	0	0	0	0	4
ENSG00000164751	TCGA-HNSC	PEX2	0	0	0	0	4
ENSG00000167874	TCGA-BRCA	TMEM88	0	0	0	0	4
ENSG00000182156	TCGA-KIRP	ENPP7	0	0	0	0	4
ENSG00000161542	TCGA-KIRP	PRPSAP1	0	0	0	0	4
ENSG00000182199	TCGA-BRCA	SHMT2	0	0	0	0	4
ENSG00000260836	TCGA-KIRP	RP11-152F13.10	0	0	0	0	4
ENSG00000196171	TCGA-BRCA	OR6K2	0	0	0	0	4
ENSG00000118194	TCGA-BRCA	TNNT2	0	0	0	0	4
ENSG00000117676	TCGA-LAML	RPS6KA1	0	0	0	0	4
ENSG00000129472	TCGA-KIRP	RAB2B	0	0	0	0	4
ENSG00000137135	TCGA-BRCA	ARHGEF39	0	0	0	0	4
ENSG00000198727	TCGA-HNSC	MT-CYB	0	0	0	0	4
ENSG00000135821	TCGA-BRCA	GLUL	0	0	0	0	4
ENSG00000161905	TCGA-BRCA	ALOX15	0	0	0	0	4
ENSG00000146733	TCGA-KIRP	PSPH	0	0	0	0	4
ENSG00000153048	TCGA-OV	CARHSP1	0	0	0	0	4
ENSG00000144895	TCGA-BRCA	EIF2A	0	0	0	0	4
ENSG00000184840	TCGA-HNSC	TMED9	0	0	0	0	4
ENSG00000169777	TCGA-BRCA	TAS2R1	0	0	0	0	4
ENSG00000110013	TCGA-GBM	SIAE	0	0	0	0	4
ENSG00000162298	TCGA-BRCA	SYVN1	0	0	0	0	4
ENSG00000124171	TCGA-BRCA	PARD6B	0	0	0	0	4
ENSG00000084110	TCGA-BRCA	HAL	0	0	0	0	4
ENSG00000104725	TCGA-BRCA	NEFL	0	0	0	0	4
ENSG00000134874	TCGA-OV	DZIP1	0	0	0	0	4
ENSG00000072778	TCGA-OV	ACADVL	0	0	0	0	4
ENSG00000130167	TCGA-GBM	TSPAN16	0	0	0	0	4
ENSG00000165633	TCGA-LGG	VSTM4	0	0	0	0	4
ENSG00000111490	TCGA-BLCA	TBC1D30	0	0	0	0	4
ENSG00000162396	TCGA-UCEC	PARS2	0	0	0	0	4
ENSG00000152192	TCGA-UCEC	POU4F1	0	0	0	0	4
ENSG00000089505	TCGA-THCA	CMTM1	0	0	0	0	4
ENSG00000172113	TCGA-UCEC	NME6	0	0	0	0	4
ENSG00000173175	TCGA-THCA	ADCY5	0	0	0	0	4
ENSG00000120832	TCGA-UCEC	MTERFD3	0	0	0	0	4
ENSG00000164292	TCGA-THCA	RHOBTB3	0	0	0	0	4
ENSG00000183049	TCGA-LIHC	CAMK1D	0	0	0	0	4
ENSG00000149679	TCGA-KICH	CABLES2	0	0	0	0	4
ENSG00000143140	TCGA-UCEC	GJA5	0	0	0	0	4
ENSG00000072135	TCGA-UCEC	PTPN18	0	0	0	0	4
ENSG00000152219	TCGA-UCEC	ARL14EP	0	0	0	0	4
ENSG00000100348	TCGA-KICH	TXN2	0	0	0	0	4
ENSG00000130724	TCGA-THCA	CHMP2A	0	0	0	0	4
ENSG00000178171	TCGA-UCEC	AMER3	0	0	0	0	4
ENSG00000112679	TCGA-KICH	DUSP22	0	0	0	0	4
ENSG00000176273	TCGA-UCEC	SLC35G1	0	0	0	0	4
ENSG00000185946	TCGA-UCEC	RNPC3	0	0	0	0	4
ENSG00000165424	TCGA-UCEC	ZCCHC24	0	0	0	0	4
ENSG00000170044	TCGA-UCEC	ZPLD1	0	0	0	0	4
ENSG00000141485	TCGA-UCEC	SLC13A5	0	0	0	0	4
ENSG00000133083	TCGA-KICH	DCLK1	0	0	0	0	4
ENSG00000197165	TCGA-UCEC	SULT1A2	0	0	0	0	4
ENSG00000176774	TCGA-UCEC	MAGEB18	0	0	0	0	4
ENSG00000156958	TCGA-UCEC	GALK2	0	0	0	0	4
ENSG00000102967	TCGA-KICH	DHODH	0	0	0	0	4
ENSG00000185344	TCGA-THCA	ATP6V0A2	0	0	0	0	4
ENSG00000220201	TCGA-KICH	ZGLP1	0	0	0	0	4
